run,x,y,wheelpos,velocity
1,-1.21656685866666,896.333600000002,8.422,1.66960000000001
1,-1.20277818879999,898.003200000002,6.194,1.66960000000001
1,-1.19347072533333,899.672800000002,4.181,1.66960000000001
1,-1.18715295893333,901.342400000002,2.838,1.66960000000001
1,-1.18307175146666,903.013200000002,1.832,1.67080000000001
1,-1.18001084586666,904.684000000002,1.374,1.67080000000001
1,-1.17729078346666,906.354800000002,1.221,1.56880000000001
1,-1.17473677706666,907.923600000002,1.221,1.56880000000001
1,-1.17218277066666,909.492400000002,1.221,1.56880000000001
1,-1.17096747359999,911.061200000002,0.581,1.56880000000001
1,-1.17364907573333,912.630000000002,-1.282,1.56880000000001
1,-1.18041792479999,914.198800000002,-3.236,1.56880000000001
1,-1.19128232479999,915.768800000002,-5.19,1.57000000000001
1,-1.20438240479999,917.338800000002,-6.258,1.57000000000001
1,-1.21856892479999,918.908800000002,-6.777,1.57000000000001
1,-1.23275544479999,920.478800000002,-6.777,1.57000000000001
1,-1.24694196479999,922.048800000002,-6.777,1.57000000000001
1,-1.26004204479999,923.618800000002,-6.258,1.57000000000001
1,-1.27186519146666,925.188800000002,-5.648,1.57000000000001
1,-1.28203399786666,926.760000000002,-4.854,1.57120000000001
1,-1.29053942719999,928.331200000002,-4.06,1.57120000000001
1,-1.29846874986666,929.902400000002,-3.785,1.57120000000001
1,-1.30607964266666,931.473600000002,-3.633,1.57120000000001
1,-1.31369053546666,933.044800000002,-3.633,1.57120000000001
1,-1.32130142826666,934.616000000002,-3.633,1.57120000000001
1,-1.32891232106666,936.187200000002,-3.633,1.57120000000001
1,-1.33652321386666,937.758400000002,-3.633,1.57120000000001
1,-1.34413991946666,939.330800000002,-3.633,1.57240000000001
1,-1.35175662506666,940.903200000002,-3.633,1.57240000000001
1,-1.35937333066666,942.475600000002,-3.633,1.57240000000001
1,-1.36699003626666,944.048000000002,-3.633,1.57240000000001
1,-1.37499040746666,945.620400000002,-3.816,1.57240000000001
1,-1.38395099093333,947.192800000002,-4.274,1.57240000000001
1,-1.39393468266666,948.765200000002,-4.762,1.57240000000001
1,-1.40577590293333,950.337600000002,-5.648,1.57240000000001
1,-1.42012293866666,951.911200000002,-6.838,1.57360000000001
1,-1.43895368533333,953.484800000002,-8.975,1.57360000000001
1,-1.46284512959999,955.058400000002,-11.387,1.57360000000001
1,-1.49384504959999,956.632000000002,-14.775,1.57360000000001
1,-1.53394037759999,958.205600000002,-19.11,1.57360000000001
1,-1.58364515626666,959.779200000003,-23.69,1.57360000000001
1,-1.64539112213333,961.352800000003,-29.429,1.57360000000001
1,-1.71859412533333,962.927600000003,-34.863,1.57480000000001
1,-1.80468109226666,964.502400000002,-40.999,1.57480000000001
1,-1.90198483466666,966.077200000002,-46.341,1.57480000000001
1,-2.01153212213333,967.652000000003,-52.172,1.57480000000001
1,-2.1320400176,969.226800000002,-57.392,1.57480000000001
1,-2.26472846613333,970.801600000002,-63.193,1.57480000000001
1,-2.40715967733333,972.376400000002,-67.833,1.57480000000001
1,-2.559012392,973.951200000002,-72.32,1.57480000000001
1,-2.71861496266666,975.527200000002,-75.953,1.57600000000001
1,-2.88700741066666,977.103200000003,-80.136,1.57600000000001
1,-3.06348158666666,978.679200000003,-83.982,1.57600000000001
1,-3.24932140533333,980.255200000003,-88.439,1.57600000000001
1,-3.443501416,981.831200000003,-92.408,1.57600000000001
1,-3.647303432,983.407200000003,-96.987,1.57600000000001
1,-3.859893224,984.983200000003,-101.169,1.57600000000001
1,-4.08236348533334,986.559200000003,-105.871,1.57600000000001
1,-4.31264099413334,988.136400000003,-109.503,1.57720000000001
1,-4.54998015306667,989.713600000003,-112.861,1.57720000000001
1,-4.790915328,991.290800000003,-114.571,1.57720000000001
1,-5.03255708853334,992.868000000003,-114.907,1.57720000000001
1,-5.27426193706667,994.445200000003,-114.937,1.57720000000001
1,-5.51596678560001,996.022400000003,-114.937,1.57720000000001
1,-5.75767163413334,997.599600000003,-114.937,1.57720000000001
1,-5.99885325866668,999.178000000003,-114.601,1.57840000000001
1,-6.23836598826668,1000.7564,-113.808,1.57840000000001
1,-6.47550059520001,1002.3348,-112.678,1.57840000000001
1,-6.70878180160001,1003.9132,-110.847,1.57840000000001
1,-6.93762875626668,1005.4916,-108.74,1.57840000000001
1,-7.16011581120002,1007.07,-105.718,1.57840000000001
1,-7.37540746666668,1008.6484,-102.299,1.57840000000001
1,-7.58099722346668,1010.2268,-97.689,1.57840000000001
1,-7.77729095626668,1011.8064,-93.201,1.57960000000001
1,-7.96181982826669,1013.386,-87.615,1.57960000000001
1,-8.13548315840002,1014.9656,-82.456,1.57960000000001
1,-8.29378013973335,1016.5452,-75.16,1.57960000000001
1,-8.43580934720002,1018.1248,-67.436,1.57960000000001
1,-8.55584841653335,1019.7044,-56.995,1.57960000000001
1,-8.65383416373336,1021.284,-46.524,1.57960000000001
1,-8.72577110240002,1022.8648,-34.13,1.58080000000001
1,-8.77370728160002,1024.4456,-22.743,1.58080000000001
1,-8.79436096053336,1026.0264,-9.799,1.58080000000001
1,-8.78677101280002,1027.6072,3.601,1.58080000000001
1,-8.75313791200002,1029.188,15.957,1.58080000000001
1,-8.69416774880003,1030.7688,27.978,1.58080000000001
1,-8.61346263946669,1032.3496,38.29,1.58080000000001
1,-8.50864295306669,1033.9304,49.731,1.58080000000001
1,-8.38443696906669,1035.5124,58.884,1.58200000000001
1,-8.24098964640002,1037.0944,68.006,1.58200000000001
1,-8.08164638773336,1038.6764,75.542,1.58200000000001
1,-7.90621524373336,1040.2584,83.169,1.58200000000001
1,-7.71784966773336,1041.8404,89.301,1.58200000000001
1,-7.51648427040002,1043.4224,95.464,1.58200000000001
1,-7.30450048906669,1045.0044,100.498,1.58200000000001
1,-7.08069933706669,1046.5876,106.02,1.58320000000001
1,-6.84659260853335,1048.1708,110.902,1.58320000000001
1,-6.60173067466669,1049.754,115.997,1.58320000000001
1,-6.34817380640002,1051.3372,120.116,1.58320000000001
1,-6.08592411466668,1052.9204,124.234,1.58320000000001
1,-5.81646136373335,1054.5036,127.651,1.58320000000001
1,-5.53991432053335,1056.0868,131.007,1.58320000000001
1,-5.25821448906668,1057.67,133.448,1.58320000000001
1,-4.97191763413335,1059.2544,135.523,1.58440000000001
1,-4.68310686453334,1060.8388,136.713,1.58440000000001
1,-4.39390950133334,1062.4232,136.896,1.58440000000001
1,-4.10542194933334,1064.0076,136.56,1.58440000000001
1,-3.81957717653334,1065.592,135.309,1.58440000000001
1,-3.53856588000001,1067.1764,133.021,1.58440000000001
1,-3.263418976,1068.7608,130.245,1.58440000000001
1,-2.99781227253334,1070.3452,125.729,1.58440000000001
1,-2.74142075253334,1071.9308,121.275,1.58560000000001
1,-2.49921929546667,1073.5164,114.563,1.58560000000001
1,-2.27153136373333,1075.102,107.698,1.58560000000001
1,-2.06422579146667,1076.6876,98.057,1.58560000000001
1,-1.8782053136,1078.2732,87.989,1.58560000000001
1,-1.71695190773333,1079.8588,76.274,1.58560000000001
1,-1.57846771786666,1081.4444,65.504,1.58560000000001
1,-1.4661497824,1083.0312,53.087,1.58680000000001
1,-1.37739265333333,1084.618,41.951,1.58680000000001
1,-1.3127760416,1086.2048,30.541,1.58680000000001
1,-1.26610508,1087.7916,22.059,1.58680000000001
1,-1.2365398224,1089.3784,13.974,1.58680000000001
1,-1.22007730133333,1090.9652,7.781,1.58680000000001
1,-1.21413632213333,1092.552,2.808,1.58680000000001
1,-1.21555809493333,1094.1388,-0.672,1.58680000000001
1,-1.21956620693333,1095.7268,-1.893,1.58800000000001
1,-1.22299205226666,1097.3148,-1.618,1.58800000000001
1,-1.2257064736,1098.9028,-1.282,1.58800000000001
1,-1.22661057493333,1100.4908,-0.427,1.58800000000001
1,-1.22641366293333,1102.0788,0.093,1.58800000000001
1,-1.22421587093333,1103.6668,1.038,1.58800000000001
1,-1.2204025536,1105.2548,1.801,1.58800000000001
1,-1.21568157013333,1106.844,2.228,1.58920000000001
1,-1.20940952746666,1108.4332,2.96,1.58920000000001
1,-1.2013257968,1110.0224,3.815,1.58920000000001
1,-1.19072053546666,1111.6116,5.005,1.58920000000001
1,-1.17630119413333,1113.2008,6.805,1.58920000000001
1,-1.1569044784,1114.79000000001,9.154,1.58920000000001
1,-1.12865062133333,1116.37920000001,13.334,1.58920000000001
1,-1.0890837792,1117.96840000001,18.673,1.58920000000001
1,-1.03260125333333,1119.55880000001,26.636,1.59040000000001
1,-0.958198100266661,1121.14920000001,35.087,1.59040000000001
1,-0.862123096533327,1122.73960000001,45.307,1.59040000000001
1,-0.745538294399994,1124.33000000001,54.979,1.59040000000001
1,-0.605470706133326,1125.92040000001,66.053,1.59040000000001
1,-0.443277473066659,1127.51080000001,76.487,1.59040000000001
1,-0.254751457066658,1129.10120000001,88.905,1.59040000000001
1,-0.0402504639999904,1130.69280000001,101.078,1.59160000000001
1,0.196781218666677,1132.28440000001,111.695,1.59160000000001
1,0.458934715733345,1133.87600000001,123.533,1.59160000000001
1,0.74316476586668,1135.46760000001,133.936,1.59160000000001
1,1.05070432853335,1137.05920000001,144.92,1.59160000000001
1,1.37740675520002,1138.65080000001,153.95,1.59160000000001
1,1.72430976906668,1140.24240000001,163.469,1.59160000000001
1,2.08869491733335,1141.83400000001,171.707,1.59160000000001
1,2.47266165653335,1143.42680000001,180.798,1.59280000000001
1,2.87379877973336,1145.01960000001,188.883,1.59280000000001
1,3.29398579093336,1146.61240000001,197.853,1.59280000000001
1,3.72991816106669,1148.20520000001,205.267,1.59280000000001
1,4.18269598400003,1149.798,213.199,1.59280000000001
1,4.64940549760003,1151.3908,219.759,1.59280000000001
1,5.13036950933337,1152.9836,226.471,1.59280000000001
1,5.62215394240003,1154.5764,231.566,1.59280000000001
1,6.1239685210667,1156.1704,236.111,1.59400000000001
1,6.63200820106671,1157.7644,239.04,1.59400000000001
1,7.14452170773337,1159.3584,241.145,1.59400000000001
1,7.65852719840004,1160.9524,241.847,1.59400000000001
1,8.17259857440005,1162.5464,241.878,1.59400000000001
1,8.68472314506672,1164.1404,240.962,1.59400000000001
1,9.19276282506672,1165.7344,239.04,1.59400000000001
1,9.69463188746672,1167.3296,235.959,1.59520000000001
1,10.1887142469334,1168.9248,232.298,1.59520000000001
1,10.6722193669334,1170.52,227.325,1.59520000000001
1,11.1452769904001,1172.1152,222.413,1.59520000000001
1,11.4,1173.7104,216.982,1.59520000000001
1,11.4,1175.3056,211.124,1.59520000000001
1,11.4,1176.9008,203.985,1.59520000000001
1,11.4,1178.496,196.816,1.59520000000001
1,11.4,1180.0924,188.182,1.59640000000001
1,11.4,1181.6888,179.822,1.59640000000001
1,11.4,1183.2852,169.907,1.59640000000001
1,11.4,1184.8816,160.723,1.59640000000001
1,11.4,1186.478,149.862,1.59640000000001
1,11.4,1188.0744,139.886,1.59640000000001
1,11.4,1189.6708,128.933,1.59640000000001
1,11.4,1191.2684,119.414,1.59760000000001
1,11.4,1192.866,108.522,1.59760000000001
1,11.4,1194.4636,98.668,1.59760000000001
1,11.4,1196.0612,87.776,1.59760000000001
1,11.4,1197.6588,78.959,1.59760000000001
1,11.4,1199.2564,70.142,1.59760000000001
1,11.4,1200.854,62.362,1.59760000000001
1,11.4,1202.4516,55.985,1.59760000000001
1,11.4,1204.0504,49.975,1.59880000000001
1,11.4,1205.6492,46.283,1.59880000000001
1,11.4,1207.248,43.507,1.59880000000001
1,11.4,1208.8468,41.951,1.59880000000001
1,11.4,1210.4456,41.036,1.59880000000001
1,11.4,1212.0444,40.792,1.59880000000001
1,11.4,1213.6432,40.792,1.59880000000001
1,11.4,1215.2432,41.005,1.60000000000001
1,11.4,1216.8432,41.036,1.60000000000001
1,11.4,1218.4432,41.158,1.60000000000001
1,11.4,1220.0432,41.158,1.60000000000001
1,11.4,1221.6432,41.005,1.60000000000001
1,11.4,1223.2432,40.426,1.60000000000001
1,11.4,1224.8432,39.785,1.60000000000001
1,11.4,1226.4432,38.778,1.60000000000001
1,11.4,1228.0444,37.68,1.60120000000001
1,11.4,1229.6456,36.307,1.60120000000001
1,11.4,1231.2468,34.934,1.60120000000001
1,11.4,1232.848,33.348,1.60120000000001
1,11.4,1234.4492,31.914,1.60120000000001
1,11.4,1236.0504,30.419,1.60120000000001
1,11.4,1237.6516,29.015,1.60120000000001
1,11.4,1239.254,27.795,1.60240000000001
1,11.4,1240.8564,26.391,1.60240000000001
1,11.4,1242.4588,25.019,1.60240000000001
1,11.4,1244.0612,23.31,1.60240000000001
1,11.4,1245.6636,21.876,1.60240000000001
1,11.4,1247.266,19.74,1.60240000000001
1,11.4,1248.8684,17.696,1.60240000000001
1,11.4,1250.4708,15.134,1.60240000000001
1,11.4,1252.0744,13.364,1.60360000000001
1,11.4,1253.678,11.961,1.60360000000001
1,11.4,1255.2816,11.167,1.60360000000001
1,11.4,1256.8852,10.435,1.60360000000001
1,11.4,1258.4888,9.947,1.60360000000001
1,11.4,1260.0924,9.367,1.60360000000001
1,11.4,1261.696,8.971,1.60360000000001
1,11.4,1263.3008,8.94,1.60480000000001
1,11.4,1264.9056,8.94,1.60480000000001
1,11.4,1266.5104,8.94,1.60480000000001
1,11.4,1268.1152,8.94,1.60480000000001
1,11.4,1269.72,8.422,1.60480000000001
1,11.4,1271.3248,7.628,1.60480000000001
1,11.4,1272.9296,6.591,1.60480000000001
1,11.4,1274.5344,4.852,1.60480000000001
1,11.4,1276.1404,3.204,1.60600000000001
1,11.4,1277.7464,1.069,1.60600000000001
1,11.3989550293333,1279.3524,-0.488,1.60600000000001
1,11.3955567333333,1280.9584,-1.587,1.60600000000001
1,11.3899999733333,1282.5644,-2.595,1.60600000000001
1,11.3826123733333,1284.1704,-3.45,1.60600000000001
1,11.3744410453333,1285.7764,-3.816,1.60600000000001
1,11.3661971808,1287.3836,-3.847,1.60720000000001
1,11.3579533162667,1288.9908,-3.847,1.60720000000001
1,11.3497094517333,1290.598,-3.847,1.60720000000001
1,11.3414655872,1292.2052,-3.847,1.60720000000001
1,11.3332217226667,1293.8124,-3.847,1.60720000000001
1,11.3247164202667,1295.4196,-3.969,1.60720000000001
1,11.3149039285333,1297.0268,-4.579,1.60720000000001
1,11.3037094645333,1298.6352,-5.22,1.60840000000001
1,11.2904841274667,1300.2436,-6.167,1.60840000000001
1,11.2753608784,1301.852,-7.052,1.60840000000001
1,11.2572910405333,1303.4604,-8.426,1.60840000000001
1,11.2362102778667,1305.0688,-9.83,1.60840000000001
1,11.2113980272,1306.6772,-11.57,1.60840000000001
1,11.1835083712,1308.2856,-13.005,1.60840000000001
1,11.1534591701333,1309.894,-14.012,1.60840000000001
1,11.1217500501333,1311.5036,-14.775,1.60960000000001
1,11.0895151274667,1313.1132,-15.02,1.60960000000001
1,11.0566256341333,1314.7228,-15.325,1.60960000000001
1,11.0232768682667,1316.3324,-15.539,1.60960000000001
1,10.9898637184,1317.942,-15.569,1.60960000000001
1,10.9563840384,1319.5516,-15.6,1.60960000000001
1,10.9229043584,1321.1612,-15.6,1.60960000000001
1,10.8893997184,1322.772,-15.6,1.61080000000001
1,10.8558950784,1324.3828,-15.6,1.61080000000001
1,10.8223904384,1325.9936,-15.6,1.61080000000001
1,10.7888857984,1327.6044,-15.6,1.61080000000001
1,10.7553811584,1329.2152,-15.6,1.61080000000001
1,10.7224027130667,1330.826,-15.355,1.61080000000001
1,10.6898173029333,1332.4368,-15.172,1.61080000000001
1,10.6580179632,1334.0476,-14.806,1.61080000000001
1,10.6270482192,1335.6596,-14.409,1.61200000000001
1,10.5979161552,1337.2716,-13.554,1.61200000000001
1,10.5712106885333,1338.8836,-12.425,1.61200000000001
1,10.5479828432,1340.4956,-10.807,1.61200000000001
1,10.5286259472,1342.1076,-9.006,1.61200000000001
1,10.5134688485333,1343.7196,-7.052,1.61200000000001
1,10.5027071365333,1345.3316,-5.007,1.61200000000001
1,10.4961403370667,1346.9448,-3.053,1.61320000000001
1,10.4935140474667,1348.558,-1.221,1.61320000000001
1,10.4937140842667,1350.1712,0.093,1.61320000000001
1,10.4950283045333,1351.7844,0.611,1.61320000000001
1,10.4963425248,1353.3976,0.611,1.61320000000001
1,10.4976567450667,1355.0108,0.611,1.61320000000001
1,10.4986440234667,1356.624,0.459,1.61320000000001
1,10.4954929061333,1358.2372,-1.465,1.61320000000001
1,10.4876727525333,1359.8516,-3.633,1.61440000000001
1,10.4742021989333,1361.466,-6.258,1.61440000000001
1,10.4547519077333,1363.0804,-9.036,1.61440000000001
1,10.4281379856,1364.6948,-12.364,1.61440000000001
1,10.3942312805333,1366.3092,-15.752,1.61440000000001
1,10.3517811706667,1367.9236,-19.721,1.61440000000001
1,10.3008543845333,1369.538,-23.659,1.61440000000001
1,10.2408811584,1371.1536,-27.841,1.61560000000001
1,10.1728837856,1372.7692,-31.566,1.61560000000001
1,10.0960092293333,1374.3848,-35.687,1.61560000000001
1,10.0113754848,1376.0004,-39.289,1.61560000000001
1,9.91720539199999,1377.616,-43.716,1.61560000000001
1,9.81323830079999,1379.2316,-48.264,1.61560000000001
1,9.70045865013332,1380.8472,-52.355,1.61560000000001
1,9.57807802719998,1382.4628,-56.812,1.61560000000001
1,9.44764322613332,1384.0796,-60.506,1.61680000000001
1,9.30970647306665,1385.6964,-63.986,1.61680000000001
1,9.16630709173332,1387.3132,-66.52,1.61680000000001
1,9.01830090826665,1388.93,-68.657,1.61680000000001
1,8.86667524853331,1390.5468,-70.336,1.61680000000001
1,8.71254893813331,1392.1636,-71.496,1.61680000000001
1,8.55704080266665,1393.7804,-72.137,1.61680000000001
1,8.39996751999998,1395.3984,-72.809,1.61800000000001
1,8.24230097066664,1397.0164,-73.084,1.61800000000001
1,8.08423962933331,1398.6344,-73.267,1.61800000000001
1,7.92617828799998,1400.2524,-73.267,1.61800000000001
1,7.76785375199997,1401.8704,-73.389,1.61800000000001
1,7.60985928799997,1403.4884,-73.236,1.61800000000001
1,7.45344399199997,1405.1064,-72.504,1.61800000000001
1,7.29902196746664,1406.7256,-71.527,1.61920000000001
1,7.14796140213331,1408.3448,-69.97,1.61920000000001
1,7.0018447941333,1409.964,-67.68,1.61920000000001
1,6.86277926239997,1411.5832,-64.414,1.61920000000001
1,6.7317557573333,1413.2024,-60.689,1.61920000000001
1,6.60785025546664,1414.8216,-57.392,1.61920000000001
1,6.49152260959997,1416.4408,-53.882,1.61920000000001
1,6.3822481989333,1418.06,-50.615,1.61920000000001
1,6.28014787519997,1419.6804,-47.257,1.62040000000001
1,6.18484026826663,1421.3008,-44.113,1.62040000000001
1,6.0973818789333,1422.9212,-40.48,1.62040000000001
1,6.0159924277333,1424.5416,-37.671,1.62040000000001
1,5.94146266986663,1426.162,-34.496,1.62040000000001
1,5.87280308106663,1427.7824,-31.779,1.62040000000001
1,5.81060564746663,1429.4028,-28.788,1.62040000000001
1,5.75370910879997,1431.0244,-26.315,1.62160000000001
1,5.7020276357333,1432.646,-23.903,1.62160000000001
1,5.65424016479996,1434.2676,-22.102,1.62160000000001
1,5.61061047626663,1435.8892,-20.179,1.62160000000001
1,5.57041425546663,1437.5108,-18.591,1.62160000000001
1,5.5338482565333,1439.1324,-16.912,1.62160000000001
1,5.50018600266663,1440.754,-15.569,1.62160000000001
1,5.46942749386663,1442.3756,-14.226,1.62160000000001
1,5.4399682645333,1443.9984,-13.615,1.62280000000001
1,5.4106410229333,1445.6212,-13.554,1.62280000000001
1,5.3813137813333,1447.244,-13.554,1.62280000000001
1,5.35185455199996,1448.8668,-13.615,1.62280000000001
1,5.3212052693333,1450.4896,-14.165,1.62280000000001
1,5.2873861173333,1452.1124,-15.63,1.62280000000001
1,5.2468940117333,1453.7352,-18.714,1.62280000000001
1,5.19784488106663,1455.3592,-22.652,1.62400000000001
1,5.13676515839996,1456.98320000001,-28.208,1.62400000000001
1,5.06286233173329,1458.60720000001,-34.13,1.62400000000001
1,4.97276497706663,1460.2312,-41.609,1.62400000000001
1,4.86667013973329,1461.85520000001,-48.997,1.62400000000001
1,4.74371818239996,1463.47920000001,-56.782,1.62400000000001
1,4.60761182506663,1465.10320000001,-62.857,1.62400000000001
1,4.45976196373329,1466.7284,-68.23,1.62520000000001
1,4.30470271519996,1468.3536,-71.557,1.62520000000001
1,4.14435181546662,1469.97880000001,-73.999,1.62520000000001
1,3.98142009813329,1471.604,-75.19,1.62520000000001
1,3.81729656746662,1473.2292,-75.74,1.62520000000001
1,3.65317303679995,1474.8544,-75.74,1.62520000000001
1,3.48898449813329,1476.4796,-75.77,1.62520000000001
1,3.32479595946662,1478.1048,-75.77,1.62520000000001
1,3.16048618879995,1479.7312,-75.77,1.62640000000001
1,2.99610919359995,1481.3576,-75.801,1.62640000000001
1,2.83107079573328,1482.98400000001,-76.106,1.62640000000001
1,2.66590011733328,1484.61040000001,-76.167,1.62640000000001
1,2.50072943893328,1486.23680000001,-76.167,1.62640000000001
1,2.33635244373328,1487.86320000001,-75.801,1.62640000000001
1,2.17416133013328,1489.48960000001,-74.793,1.62640000000001
1,2.01655322666661,1491.11720000001,-72.626,1.62760000000001
1,1.86603494879994,1492.74480000001,-69.359,1.62760000000001
1,1.72717679733328,1494.37240000001,-63.986,1.62760000000001
1,1.60262850506661,1496.00000000001,-57.392,1.62760000000001
1,1.49921297119994,1497.62760000001,-47.654,1.62760000000001
1,1.41693019573327,1499.25520000001,-37.916,1.62760000000001
1,1.35876411199994,1500.88280000001,-26.803,1.62760000000001
1,1.32285708586661,1502.51040000001,-16.546,1.62760000000001
1,1.31191806506661,1504.13920000001,-5.037,1.62880000000001
1,1.32192541226661,1505.76800000001,4.608,1.62880000000001
1,1.35220806186661,1507.39680000001,13.944,1.62880000000001
1,1.39368816853327,1509.02560000001,19.1,1.62880000000001
1,1.44378136959994,1510.65440000001,23.066,1.62880000000001
1,1.49897597226661,1512.28320000001,25.415,1.62880000000001
1,1.55635751039994,1513.91200000001,26.422,1.62880000000001
1,1.61378132373327,1515.54200000001,26.422,1.63000000000001
1,1.66994460373328,1517.17200000001,25.842,1.63000000000001
1,1.72272617706661,1518.80200000001,24.286,1.63000000000001
1,1.77020481706661,1520.43200000001,21.846,1.63000000000001
1,1.81171548373328,1522.06200000001,19.1,1.63000000000001
1,1.84838613706661,1523.69200000001,16.873,1.63000000000001
1,1.88047975039994,1525.32200000001,14.767,1.63000000000001
1,1.90908012373328,1526.95320000001,13.15,1.63120000000001
1,1.93416362986661,1528.58440000001,11.533,1.63120000000001
